	origin	dest	price	miles
898	BOI	OMA	154.23	1048
899	BOI	ONT	76.58	660
900	BOI	PBI	315	2328
901	BOI	PDX	127	344
902	BOI	PHL	188	2113
903	BOI	PHX	50	735
904	BOI	PIT	169.05	1850
905	BOI	PNS	291.07	1828
906	BOI	RDU	183.21	2045
907	BOI	RNO	67.58	335
908	BOI	ROC	215.5	1925
909	BOI	SAN	51.8	749
910	BOI	SAT	123.95	1377
911	BOI	SEA	50	399
912	BOI	SFO	65.91	522
913	BOI	SJC	52.86	523
914	BOI	SLC	50.29	290
915	BOI	SMF	50.27	437
916	BOI	SNA	87.15	688
917	BOI	STL	138.6	1383
918	BOI	SYR	159.31	2002
919	BOI	TPA	116	2155
920	BOI	TUL	107	1190
921	BOI	TUS	199.52	840
922	BOS	ABQ	78.65	1974
923	BOS	ACK	53	91
924	BOS	ATL	50	946
925	BOS	AUS	52.24	1698
926	BOS	AVL	100.5	783
927	BOS	BHM	107.45	1050
928	BOS	BNA	51	942
929	BOS	BOI	239.7	2265
930	BOS	BUF	50	395
931	BOS	BUR	74	2601
932	BOS	BWI	50	369
933	BOS	CHS	68	818
934	BOS	CLE	50	563
935	BOS	CLT	50	728
936	BOS	CMH	63.37	640
937	BOS	COS	146	1778
938	BOS	CVG	51	752
939	BOS	DAL	65	1554
940	BOS	DCA	51.01	399
941	BOS	DEN	81.15	1754
942	BOS	DFW	50	1562
943	BOS	DSM	172.09	1165
944	BOS	DTW	50	632
945	BOS	ECP	145.73	1165
946	BOS	ELP	175.26	2067
947	BOS	EWR	50	200
948	BOS	FLL	50	1237
949	BOS	GEG	365	2274
950	BOS	GRR	87	740
951	BOS	GSP	97	795
952	BOS	HDN	108	1871
953	BOS	HNL	156.48	5095
954	BOS	HOU	51	1609
955	BOS	HRL	167	1874
956	BOS	IAD	50.68	413
957	BOS	IAH	55.5	1597
958	BOS	ICT	163	1433
959	BOS	IND	53.35	818
960	BOS	JAC	260.44	1996
961	BOS	JAX	50.36	1010
962	BOS	JFK	50.77	187
963	BOS	KOA	53.3	5071
964	BOS	LAS	50	2381
965	BOS	LAX	50	2611
966	BOS	LBB	195.48	1774
967	BOS	LGA	50	184
968	BOS	LGB	88	2602
969	BOS	LIT	146.26	1260
970	BOS	MAF	160.63	1853
971	BOS	MCI	69.81	1256
972	BOS	MCO	50	1121
973	BOS	MDW	50	861
974	BOS	MEM	168.24	1139
975	BOS	MIA	50	1258
976	BOS	MKE	54.77	860
977	BOS	MOB	122.5	1248
978	BOS	MSP	50	1124
979	BOS	MSY	50	1368
980	BOS	MVY	53.5	70
981	BOS	MYR	50	738
982	BOS	OAK	112.59	2694
983	BOS	OKC	168	1505
984	BOS	OMA	115.54	1282
985	BOS	ONT	218	2566
986	BOS	ORD	50	867
987	BOS	ORF	204.4	468
988	BOS	PBI	50	1197
989	BOS	PDX	50.53	2537
990	BOS	PHL	50	280
991	BOS	PHX	67	2300
992	BOS	PIT	50	496
993	BOS	PNS	128.27	1215
994	BOS	RAP	159.5	1613
995	BOS	RDU	52.16	612
996	BOS	RIC	50.18	474
997	BOS	RNO	223	2524
998	BOS	ROC	118.8	343
999	BOS	RSW	50	1249
1000	BOS	SAN	51.11	2588
1001	BOS	SAT	96.61	1764
1002	BOS	SAV	62.72	901
1003	BOS	SDF	59	829
1004	BOS	SEA	50.45	2496
1005	BOS	SFO	51	2704
1006	BOS	SJC	81.5	2689
1007	BOS	SJU	69	1674
1008	BOS	SLC	70	2105
1009	BOS	SMF	117	2636
1010	BOS	SNA	147.5	2592
1011	BOS	SRQ	78	1220
1012	BOS	STL	51.99	1047
1013	BOS	STT	128	1693
1014	BOS	SYR	53	265
1015	BOS	TPA	50	1185
1016	BOS	TUL	117	1394
1017	BOS	TUS	156	2289
1018	BQN	DFW	52	2101
1019	BQN	EWR	72.03	1585
1020	BQN	FLL	50	982
1021	BQN	JFK	52.43	1576
1022	BQN	LAS	95.97	3155
1023	BQN	MCO	50	1129
1024	BQN	SFO	155.97	3566
1025	BQN	SLC	215.5	3060
1026	BRW	ANC	53	725
1027	BRW	FAI	82.43	503
1028	BTR	ATL	50.33	448
1029	BTR	DCA	123.23	985
1030	BTR	GSP	91.5	601
1031	BTR	PHF	108	956
1032	BTR	RDU	104.49	804
1033	BTR	SMF	201	1814
1034	BTV	ABQ	141.5	1881
1035	BTV	ATL	51	961
1036	BTV	EWR	55.59	266
1037	BTV	FLL	100.5	1327
1038	BTV	IAD	127	441
1039	BTV	JFK	50.01	266
1040	BTV	LGA	58	258
1041	BTV	MIA	80	1348
1042	BTV	ORD	81.26	763
1043	BTV	PBI	89	1286
1044	BTV	PHL	78.66	335
1045	BTV	PHX	127.81	2203
1046	BTV	PNS	154.43	1232
1047	BTV	SAV	121	956
1048	BUF	ABQ	199.94	1588
1049	BUF	ALB	122	251
1050	BUF	ATL	50	712
1051	BUF	AUS	50.5	1366
1052	BUF	BHM	127	779
1053	BUF	BNA	126.09	633
1054	BUF	BOI	229.52	1876
1055	BUF	BOS	50	395
1056	BUF	BUR	140	2207
1057	BUF	BWI	51	281
1058	BUF	CHS	90.78	696
1059	BUF	CLT	51.09	546
1060	BUF	CMH	134.4	296
1061	BUF	CVG	61.81	410
1062	BUF	DAL	108	1206
1063	BUF	DEN	50.5	1359
1064	BUF	DFW	100	1212
1065	BUF	DTW	52.28	241
1066	BUF	ELP	233.9	1693
1067	BUF	EWR	58.5	282
1068	BUF	FLL	55	1166
1069	BUF	GEG	324.17	1899
1070	BUF	HOU	129.12	1297
1071	BUF	IAD	344	283
1072	BUF	IAH	112	1281
1073	BUF	ISP	147.43	326
1074	BUF	JAX	51.5	874
1075	BUF	JFK	51.81	301
1076	BUF	LAS	104.23	1986
1077	BUF	LAX	82	2218
1078	BUF	LGA	68.5	292
1079	BUF	MCI	80	870
1080	BUF	MCO	50	1011
1081	BUF	MDW	58	468
1082	BUF	MEM	117.39	813
1083	BUF	MHT	156	370
1084	BUF	MIA	50	1185
1085	BUF	MKE	92.87	465
1086	BUF	MSP	55.91	735
1087	BUF	MSY	107	1097
1088	BUF	OAK	142	2299
1089	BUF	OKC	137.79	1136
1090	BUF	ONT	133	2173
1091	BUF	ORD	55.96	474
1092	BUF	ORF	82	438
1093	BUF	PBI	71	1123
1094	BUF	PDX	159	2157
1095	BUF	PHL	168	279
1096	BUF	PHX	102.66	1912
1097	BUF	PSP	156	2125
1098	BUF	PVD	92	383
1099	BUF	RDU	50	487
1100	BUF	RNO	126.05	2130
1101	BUF	RSW	50	1144
1102	BUF	SAN	126.92	2196
1103	BUF	SAT	110.15	1432
1104	BUF	SEA	126.75	2122
1105	BUF	SFO	307	2309
1106	BUF	SJC	235.5	2294
1107	BUF	SJU	100	1845
1108	BUF	SMF	165	2241
1109	BUF	SNA	158.66	2199
1110	BUF	STL	109.48	674
1111	BUF	TPA	50	1053
1112	BUF	TUL	215	1025
1113	BUF	TUS	212.83	1905
1114	BUR	ABQ	69	672
1115	BUR	ALB	80.85	2457
1116	BUR	AMA	195.7	949
1117	BUR	ATL	197.74	1941
1118	BUR	AUS	97.2	1241
1119	BUR	BDL	215.79	2516
1120	BUR	BHM	159.63	1810
1121	BUR	BLI	76	1030
1122	BUR	BNA	145.04	1791
1123	BUR	BOI	65.51	656
1124	BUR	BOS	74	2601
1125	BUR	BUF	140	2207
1126	BUR	BWI	118.45	2320
1127	BUR	CHS	152	2200
1128	BUR	CLE	161.96	2042
1129	BUR	CLT	165	2118
1130	BUR	CMH	142	1986
1131	BUR	CVG	419.14	1891
1132	BUR	DAL	59	1243
1133	BUR	DCA	190.66	2302
1134	BUR	DEN	50.5	850
1135	BUR	DSM	116.14	1436
1136	BUR	DTW	125.21	1968
1137	BUR	ELP	99	715
1138	BUR	EWR	141.85	2444
1139	BUR	FLL	148	2341
1140	BUR	GEG	51.77	927
1141	BUR	HOU	84.02	1389
1142	BUR	HRL	344	1351
1143	BUR	IAD	165	2279
1144	BUR	ICT	118.8	1195
1145	BUR	IND	146.6	1805
1146	BUR	JFK	67	2465
1147	BUR	LAS	50	223
1148	BUR	LBB	133.14	950
1149	BUR	LGA	152	2460
1150	BUR	LIT	130	1488
1151	BUR	MAF	158	949
1152	BUR	MCI	151.69	1354
1153	BUR	MCO	160.79	2215
1154	BUR	MDW	64	1740
1155	BUR	MEM	183.7	1613
1156	BUR	MKE	144.42	1745
1157	BUR	MSN	176	1676
1158	BUR	MSP	84.02	1523
1159	BUR	MSY	118.55	1668
1160	BUR	OAK	50	325
1161	BUR	OKC	135.89	1181
1162	BUR	OMA	146	1319
1163	BUR	PDX	50	817
1164	BUR	PHL	191.86	2392
1165	BUR	PHX	50	369
1166	BUR	PIT	144.03	2126
1167	BUR	PVD	151.5	2582
1168	BUR	RDU	151	2231
1169	BUR	RNO	53.6	374
1170	BUR	SAN	267	122
1171	BUR	SAT	80.17	1211
1172	BUR	SDF	152	1834
1173	BUR	SEA	50	937
1174	BUR	SFO	50	326
1175	BUR	SJC	50	296
1176	BUR	SJU	219	3385
1177	BUR	SLC	50.5	574
1178	BUR	SMF	50	358
1179	BUR	STL	115.18	1583
1180	BUR	TPA	122.03	2155
1181	BUR	TUL	118.2	1276
1182	BUR	TUS	82	453
1183	BWI	ABQ	92	1670
1184	BWI	ALB	50	289
1185	BWI	AMA	167.79	1403
1186	BWI	ATL	50	577
1187	BWI	ATW	176.5	705
1188	BWI	AUS	77.08	1342
1189	BWI	AVL	50	414
1190	BWI	BDL	50	283
1191	BWI	BHM	50.85	682
1192	BWI	BIS	131.5	1322
1193	BWI	BNA	50.05	587
1194	BWI	BOI	132.74	2059
1195	BWI	BOS	50	369
1196	BWI	BUF	50	281
1197	BWI	BUR	126.89	2320
1198	BWI	CHS	50	472
1199	BWI	CLE	50.5	314
1200	BWI	CLT	50	361
1201	BWI	CMH	50	337
1202	BWI	CRP	162	1432
1203	BWI	CVG	50	430
1204	BWI	DAL	50	1209
1205	BWI	DEN	50	1491
1206	BWI	DFW	50	1217
1207	BWI	DSM	100	910
1208	BWI	DTW	50	409
1209	BWI	ECP	59.73	798
1210	BWI	EGE	244.14	1611
1211	BWI	ELP	146.36	1741
1212	BWI	EWR	92.5	169
1213	BWI	FCA	212	1962
1214	BWI	FLL	50	925
1215	BWI	FSD	303	1084
1216	BWI	GEG	97	2111
1217	BWI	GRR	55.46	528
1218	BWI	GSP	102	426
1219	BWI	GTF	168	1823
1220	BWI	HNL	255.74	4855
1221	BWI	HOU	50	1246
1222	BWI	HRL	296.92	1507
1223	BWI	IAH	50	1235
1224	BWI	ICT	167.5	1129
1225	BWI	IND	50.04	516
1226	BWI	ISP	53.5	220
1227	BWI	JAC	172	1784
1228	BWI	JAX	53.2	663
1229	BWI	LAS	50	2106
1230	BWI	LAX	50	2329
1231	BWI	LBB	165.36	1447
1232	BWI	LIT	133.95	912
1233	BWI	MAF	167.84	1516
1234	BWI	MCI	56.75	967
1235	BWI	MCO	50	787
1236	BWI	MDW	50	611
1237	BWI	MEM	54.59	787
1238	BWI	MFE	139	1537
1239	BWI	MHT	50	377
1240	BWI	MIA	50	946
1241	BWI	MKE	51.47	641
1242	BWI	MSP	50	936
1243	BWI	MSY	50	998
1244	BWI	MYR	50	399
1245	BWI	OAK	50.17	2447
1246	BWI	OGG	245.95	4793
1247	BWI	OKC	65.69	1180
1248	BWI	OMA	126.12	1025
1249	BWI	ONT	119.85	2283
1250	BWI	ORD	50	622
1251	BWI	ORF	52	159
1252	BWI	PBI	53.22	883
1253	BWI	PDX	67	2358
1254	BWI	PHL	216	90
1255	BWI	PHX	50.79	1999
1256	BWI	PIT	50.76	210
1257	BWI	PNS	94.15	846
1258	BWI	PVD	50	327
1259	BWI	PWM	58	452
1260	BWI	RDU	50	255
1261	BWI	RNO	152.5	2286
1262	BWI	ROC	53	277
1263	BWI	RSW	50	919
1264	BWI	SAN	50	2295
1265	BWI	SAT	53	1407
1266	BWI	SAV	50.5	549
1267	BWI	SDF	50.2	495
1268	BWI	SEA	50.41	2335
1269	BWI	SFO	59.46	2457
1270	BWI	SJC	52	2439
1271	BWI	SJU	51	1565
1272	BWI	SLC	52	1865
1273	BWI	SMF	98.5	2395
1274	BWI	SNA	131.64	2307
1275	BWI	STL	53.79	738
1276	BWI	TPA	50	842
1277	BWI	TUL	52	1071
1278	BWI	TUS	175	1977
1279	BWI	TYS	50	465
1280	BWI	VPS	50.5	819
1281	BZN	ATL	73	1640
1282	BZN	ATW	213.5	1110
1283	BZN	AUS	89	1299
1284	BZN	AZA	50	861
1285	BZN	DCA	192.5	1797
1286	BZN	DEN	50	524
1287	BZN	DFW	81.04	1163
1288	BZN	EWR	52.16	1882
1289	BZN	FLL	215.22	2183
1290	BZN	IAD	172.62	1773
1291	BZN	IND	91.41	1326
1292	BZN	LAS	50	701
1293	BZN	LAX	51	902
1294	BZN	LGA	146.5	1894
1295	BZN	LGB	58	904
1296	BZN	MSP	51	874
1297	BZN	ORD	94.29	1185
1298	BZN	RIC	279.92	1826
1299	BZN	SEA	323	543
1300	BZN	SFO	77.12	807
1301	BZN	SJU	696	3187
1302	BZN	SLC	52.46	347
1303	CAE	ATL	51.03	192
1304	CAE	DFW	84.9	922
1305	CAE	LGA	120	617
1306	CAK	ATL	50.59	528
1307	CAK	ECP	149	768
1308	CAK	EWR	87.48	382
1309	CAK	FLL	50.86	1026
1310	CAK	MCO	50	861
1311	CAK	ORD	65.44	343
1312	CAK	RSW	50	991
1313	CAK	TPA	50.5	894
1314	CDV	ANC	80	160
1315	CDV	JNU	58.5	411
1316	CDV	SEA	147.5	1293
1317	CDV	YAK	131.5	213
1318	CHA	ATL	54.75	106
1319	CHA	EWR	125	718
1320	CHA	FLL	79.5	687
1321	CHA	GNV	85	406
1322	CHA	MCO	65.43	510
1323	CHA	MLB	67	548
1324	CHA	PIE	50	513
1325	CHA	SFB	50	490
1326	CHO	ATL	52.38	457
1327	CHO	ORD	198	566
1328	CHS	ABQ	72.5	1528
1329	CHS	ALB	103.43	760
1330	CHS	ATL	50.54	259
1331	CHS	AUS	50	1055
1332	CHS	BGR	296.35	1018
1333	CHS	BNA	50.22	439
1334	CHS	BOI	180	2082
1335	CHS	BOS	59.71	818
1336	CHS	BUF	106.15	696
1337	CHS	BUR	245	2200
1338	CHS	BWI	50	472
1339	CHS	CLE	75.87	595
1340	CHS	CLT	51.48	168
1341	CHS	CMH	107.62	514
1342	CHS	CVG	50	497
1343	CHS	DAL	106	977
1344	CHS	DCA	50	444
1345	CHS	DEN	50.5	1449
1346	CHS	DFW	65.92	987
1347	CHS	DTW	105.47	667
1348	CHS	ELP	163.5	1538
1349	CHS	EWR	58	628
1350	CHS	FAI	327	3545
1351	CHS	FLL	51.84	470
1352	CHS	GRR	100.29	750
1353	CHS	HNL	69.5	4761
1354	CHS	HOU	58.72	928
1355	CHS	IAD	53	441
1356	CHS	IAH	72.15	925
1357	CHS	IND	50	585
1358	CHS	ISP	170.18	666
1359	CHS	JFK	51	636
1360	CHS	LAS	142.18	2005
1361	CHS	LAX	99	2206
1362	CHS	LBB	274.41	1260
1363	CHS	LIH	309.66	4820
1364	CHS	LIT	121.5	712
1365	CHS	MAF	284	1295
1366	CHS	MCI	103.8	930
1367	CHS	MCO	279	317
1368	CHS	MDW	51.17	745
1369	CHS	MHT	120.56	836
1370	CHS	MSN	105	868
1371	CHS	MSP	53.43	1087
1372	CHS	MSY	83.92	636
1373	CHS	OAK	200	2387
1374	CHS	OGG	384	4690
1375	CHS	OKC	107.5	1020
1376	CHS	OMA	203	1047
1377	CHS	ONT	177.5	2159
1378	CHS	ORD	51.5	760
1379	CHS	PDX	81	2411
1380	CHS	PHL	51	550
1381	CHS	PHX	128.5	1846
1382	CHS	PIT	50	524
1383	CHS	PSP	233	2099
1384	CHS	PVD	117.37	771
1385	CHS	PWM	100	909
1386	CHS	RDU	378	217
1387	CHS	RNO	184.3	2248
1388	CHS	RSW	145	450
1389	CHS	SAN	176.75	2150
1390	CHS	SAT	109	1114
1391	CHS	SEA	52	2415
1392	CHS	SJC	377.09	2373
1393	CHS	SLC	57	1840
1394	CHS	SMF	262.87	2347
1395	CHS	SNA	53	2178
1396	CHS	STL	51.05	706
1397	CHS	TPA	216	370
1398	CHS	TTN	51	586
1399	CID	ATL	67.86	694
1400	CID	AZA	50	1240
1401	CID	BDL	119.5	979
1402	CID	DAB	127.5	1060
1403	CID	DEN	50	692
1404	CID	EWR	129	915
1405	CID	LAS	50	1319
1406	CID	LAX	59	1550
1407	CID	LGA	108.5	929
1408	CID	MCO	50	1097
1409	CID	MLB	190.5	1136
1410	CID	MSP	253	220
1411	CID	ORD	53.17	196
1412	CID	PGD	50	1170
1413	CID	PIE	50	1090
1414	CID	SBA	65.5	1608
1415	CID	SFB	50	1078
1416	CID	SLC	389.64	1054
1417	CKB	MYR	52	394
1418	CKB	ORD	95.5	444
1419	CKB	SFB	50	727
1420	CLE	ABQ	174	1411
1421	CLE	ALB	150	424
1422	CLE	ATL	50	554
1423	CLE	AUS	50	1174
1424	CLE	BDL	103.36	476
1425	CLE	BNA	51.85	448
1426	CLE	BOS	50	563
1427	CLE	BUR	174.29	2042
1428	CLE	BWI	50.5	314
1429	CLE	CHS	122.79	595
1430	CLE	CLT	50.01	430
1431	CLE	CRP	260	1292
1432	CLE	DAL	74.91	1015
1433	CLE	DCA	102	310
1434	CLE	DEN	50.5	1201
1435	CLE	DFW	50	1021
1436	CLE	DTW	93	95
1437	CLE	ECP	166.62	793
1438	CLE	EGE	196.5	1321
1439	CLE	ELP	163.55	1508
1440	CLE	EWR	53.73	404
1441	CLE	FLL	50	1062
1442	CLE	GEG	146.5	1797
1443	CLE	GRR	87	214
1444	CLE	GSP	110.07	450
1445	CLE	HNL	171.34	4559
1446	CLE	HOU	50.36	1106
1447	CLE	IAD	52.5	288
1448	CLE	IAH	66	1091
1449	CLE	ICT	171.11	870
1450	CLE	IND	100.11	261
1451	CLE	JAX	51	753
1452	CLE	KOA	168.83	4528
1453	CLE	LAS	50	1824
1454	CLE	LAX	50	2052
1455	CLE	LGA	74	419
1456	CLE	LIT	158.99	728
1457	CLE	MCI	92	694
1458	CLE	MCO	50	895
1459	CLE	MDW	50	307
1460	CLE	MEM	123.61	622
1461	CLE	MHT	107.59	545
1462	CLE	MIA	50	1080
1463	CLE	MKE	50	328
1464	CLE	MLB	71.5	920
1465	CLE	MSP	50	622
1466	CLE	MSY	50	917
1467	CLE	MYR	50	557
1468	CLE	OAK	128.83	2151
1469	CLE	OGG	324.86	4499
1470	CLE	OKC	119.44	948
1471	CLE	OMA	123.42	729
1472	CLE	ONT	154.5	2007
1473	CLE	ORD	50.03	316
1474	CLE	ORF	125	435
1475	CLE	PBI	51	1020
1476	CLE	PDX	51	2045
1477	CLE	PGD	50	999
1478	CLE	PHL	59.58	363
1479	CLE	PHX	50	1737
1480	CLE	PIE	50	932
1481	CLE	PNS	142.05	811
1482	CLE	PVD	57.94	541
1483	CLE	RDU	50	416
1484	CLE	RNO	164.47	1987
1485	CLE	RSW	50	1025
1486	CLE	SAN	50	2026
1487	CLE	SAT	51.5	1240
1488	CLE	SAV	50	641
1489	CLE	SEA	50	2021
1490	CLE	SFB	50	872
1491	CLE	SFO	51.49	2161
1492	CLE	SJC	217	2144
1493	CLE	SJU	194.71	1839
1494	CLE	SLC	51	1565
1495	CLE	SMF	129.37	2097
1496	CLE	SNA	222.18	2032
1497	CLE	SRQ	54	967
1498	CLE	STL	51	487
1499	CLE	TPA	50	927
1500	CLE	TUL	126	837
1501	CLE	VPS	50	797
1502	CLT	ALB	63.04	646
1503	CLT	AMA	151.13	1172
1504	CLT	ANC	319.06	3445
1505	CLT	ATL	50.26	226
1506	CLT	AUS	50.5	1032
1507	CLT	BDL	52.06	644
1508	CLT	BNA	50.98	328
1509	CLT	BOS	50.14	728
1510	CLT	BUF	51.02	546
1511	CLT	BWI	50	361
1512	CLT	CHS	61.52	168
1513	CLT	CLE	50.01	430
1514	CLT	CMH	56.75	347
1515	CLT	CRP	159	1101
1516	CLT	CVG	135	335
1517	CLT	DAL	72.78	926
1518	CLT	DCA	51.7	331
1519	CLT	DEN	50	1337
1520	CLT	DFW	51.67	936
1521	CLT	DTW	50	500
1522	CLT	ELP	206	1482
1523	CLT	EWR	50.13	529
1524	CLT	FAR	136.5	1153
1525	CLT	FLL	50	632
1526	CLT	GEG	188.04	2060
1527	CLT	GRR	87.18	583
1528	CLT	GSO	213	83
1529	CLT	HNL	342	4678
1530	CLT	HOU	51.38	920
1531	CLT	HRL	169	1169
1532	CLT	IAD	50.1	322
1533	CLT	IAH	52.01	912
1534	CLT	ILM	58	185
1535	CLT	IND	51.82	427
1536	CLT	ISP	135.79	575
1537	CLT	JAX	53.77	328
1538	CLT	JFK	51.86	541
1539	CLT	KOA	466.5	4629
1540	CLT	LAS	53	1916
1541	CLT	LAX	59	2125
1542	CLT	LFT	141	729
1543	CLT	LGA	51	544
1544	CLT	MAF	178.93	1244
1545	CLT	MCI	60.6	808
1546	CLT	MCO	50	468
1547	CLT	MDT	54.73	413
1548	CLT	MDW	50.73	584
1549	CLT	MEM	50.18	511
1550	CLT	MHT	154.28	737
1551	CLT	MIA	50	650
1552	CLT	MKE	227.24	651
1553	CLT	MLB	92	490
1554	CLT	MSP	51	930
1555	CLT	MSY	50.37	651
1556	CLT	MTJ	183.5	1505
1557	CLT	MYR	52.62	157
1558	CLT	OAK	165	2287
1559	CLT	OKC	66.35	940
1560	CLT	OMA	166.91	913
1561	CLT	ORD	51.26	599
1562	CLT	ORF	50.28	290
1563	CLT	PBI	60.88	590
1564	CLT	PDX	103.86	2282
1565	CLT	PHL	50	449
1566	CLT	PHX	52	1773
1567	CLT	PIT	52.87	366
1568	CLT	PNS	54.27	488
1569	CLT	PVD	50	683
1570	CLT	PWM	54	813
1571	CLT	RDU	50	130
1572	CLT	RIC	53.13	257
1573	CLT	RNO	51	2141
1574	CLT	ROC	141.48	573
1575	CLT	RSW	50.6	600
1576	CLT	SAN	52	2077
1577	CLT	SAT	50	1095
1578	CLT	SAV	98.04	213
1579	CLT	SDF	139.63	335
1580	CLT	SEA	62.29	2279
1581	CLT	SFO	59	2296
1582	CLT	SJC	110	2274
1583	CLT	SJU	75.38	1475
1584	CLT	SLC	52	1727
1585	CLT	SMF	115	2244
1586	CLT	SNA	74	2099
1587	CLT	SRQ	74.88	547
1588	CLT	STL	57	575
1589	CLT	STT	86.74	1520
1590	CLT	STX	124.46	1562
1591	CLT	SYR	72.98	603
1592	CLT	TPA	50.35	507
1593	CLT	TTN	50	484
1594	CLT	TUL	56	842
1595	CLT	TUS	119.35	1735
1596	CMH	ABQ	157.36	1342
1597	CMH	ALB	116.71	509
1598	CMH	AMA	173.11	1081
1599	CMH	ATL	50.12	447
1600	CMH	AUS	50.5	1073
1601	CMH	BDL	132	550
1602	CMH	BHM	100.61	492
1603	CMH	BNA	50.33	337
1604	CMH	BOS	50	640
1605	CMH	BUF	113	296
1606	CMH	BUR	142	1986
1607	CMH	BWI	51.58	337
1608	CMH	CHS	90.13	514
1609	CMH	CLT	79.4	347
1610	CMH	DAL	52.94	919
1611	CMH	DCA	50	323
1612	CMH	DEN	50	1154
1613	CMH	DFW	51.92	926
1614	CMH	DSM	101.21	574
1615	CMH	ECP	107.75	684
1616	CMH	EGE	185.88	1274
1617	CMH	ELP	159.54	1428
1618	CMH	EWR	285	463
1619	CMH	FLL	50	973
1620	CMH	HOU	74.39	1001
1621	CMH	HRL	335.97	1274
1622	CMH	IAH	190.8	986
1623	CMH	ICT	128.42	800
1624	CMH	ISP	100.81	519
1625	CMH	JAC	219.34	1452
1626	CMH	JAX	86.99	659
1627	CMH	JFK	160.5	483
1628	CMH	KOA	325.18	4483
1629	CMH	LAS	50	1771
1630	CMH	LAX	64.8	1995
1631	CMH	LBB	223.32	1134
1632	CMH	LIT	134.38	629
1633	CMH	MCI	81.81	632
1634	CMH	MCO	50	802
1635	CMH	MDW	50.05	283
1636	CMH	MHT	94.79	628
1637	CMH	MKE	96.67	330
1638	CMH	MSP	50.74	626
1639	CMH	MSY	50	806
1640	CMH	MYR	50	488
1641	CMH	OAK	88.01	2110
1642	CMH	OGG	344.5	4456
1643	CMH	OKC	175.89	865
1644	CMH	OMA	123.48	689
1645	CMH	ONT	147.68	1949
1646	CMH	ORD	54.25	296
1647	CMH	PBI	54	932
1648	CMH	PDX	114.81	2034
1649	CMH	PHL	80.49	406
1650	CMH	PHX	51.69	1670
1651	CMH	PNS	107.35	700
1652	CMH	PVD	90.65	612
1653	CMH	PWM	125.14	696
1654	CMH	RDU	89.8	362
1655	CMH	RNO	164.5	1950
1656	CMH	RSW	50	930
1657	CMH	SAN	136	1964
1658	CMH	SAT	54	1139
1659	CMH	SDF	151	198
1660	CMH	SEA	142.17	2016
1661	CMH	SFO	133.93	2120
1662	CMH	SJC	62	2102
1663	CMH	SJU	166.37	1794
1664	CMH	SLC	161.4	1528
1665	CMH	SMF	128.41	2058
1666	CMH	SNA	203	1974
1667	CMH	STL	50.04	409
1668	CMH	TPA	50	829
1669	CMH	TUL	86.45	754
1670	CMH	TUS	168.5	1654
1671	COS	ATL	50	1184
1672	COS	BOS	146	1778
1673	COS	DEN	67	73
1674	COS	DFW	50.28	592
1675	COS	IAD	51	1463
1676	COS	IAH	126.91	809
1677	COS	LAS	50	604
1678	COS	LAX	50	833
1679	COS	MCO	50	1520
1680	COS	MSP	50	725
1681	COS	ORD	50	911
1682	COS	PHX	50	551
1683	COS	RSW	53.5	1575
1684	COS	SAN	50	816
1685	COS	SAT	50	732
1686	COS	SAV	146	1398
1687	COS	SEA	50.5	1068
1688	COS	TPA	50	1477
1689	COU	DEN	315	671
1690	CPR	LAS	60	661
1691	CRP	AMA	131.86	570
1692	CRP	BHM	131	754
1693	CRP	BNA	102.79	857
1694	CRP	BWI	225	1432
1695	CRP	CLT	159.07	1101
1696	CRP	DAL	60.26	352
1697	CRP	DEN	92.48	929
1698	CRP	DTW	200.19	1275
1699	CRP	ECP	185	730
1700	CRP	ELP	194.86	601
1701	CRP	FLL	173.03	1076
1702	CRP	HOU	50	187
1703	CRP	IAH	85.5	201
1704	CRP	IND	133.28	1044
1705	CRP	LAX	183.32	1310
1706	CRP	LIT	229.27	572
1707	CRP	MAF	81.43	403
1708	CRP	MCO	135.29	989
1709	CRP	MDW	140.74	1112
1710	CRP	MHT	625.22	1793
1711	CRP	MSP	179	1203
1712	CRP	MSY	143.47	465
1713	CRP	OMA	128.79	937
1714	CRP	PIT	170	1318
1715	CRP	PWM	193.07	1866
1716	CRP	RDU	184	1232
1717	CRP	RNO	454.44	1510
1718	CRP	TPA	198.86	916
1719	CRP	TUL	116.36	588
1720	CRW	ATL	56.3	363
1721	CRW	FLL	50	852
1722	CRW	MYR	51.5	356
1723	CVG	ALB	163.41	623
1724	CVG	ANC	391	3110
1725	CVG	ATL	50	373
1726	CVG	AUS	50	958
1727	CVG	AZA	50.5	1553
1728	CVG	BDL	125.56	661
1729	CVG	BOS	51	752
1730	CVG	BUF	270	410
1731	CVG	BWI	50	430
1732	CVG	CHS	50	497
1733	CVG	CLT	92.35	335
1734	CVG	DAL	72	805
1735	CVG	DCA	73	411
1736	CVG	DEN	50	1069
1737	CVG	DFW	50	812
1738	CVG	DTW	51.27	229
1739	CVG	EWR	50	569
1740	CVG	FAR	126.5	819
1741	CVG	FLL	50	932
1742	CVG	HOU	100.92	886
1743	CVG	IAD	64.5	388
1744	CVG	IAH	97.5	871
1745	CVG	JAX	50	613
1746	CVG	JFK	52	589
1747	CVG	LAS	50	1678
1748	CVG	LAX	50	1900
1749	CVG	LGA	50	585
1750	CVG	LIH	314.93	4483
1751	CVG	MCI	62.09	539
